Class_Location,Class_Length,CheckStyle_Amount,PMD_Amount,SCAX_Amount,SpotBugs_Amount,Total_Amount
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\alarm\AlarmMessage.java,14,11,0,1,0,12
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\input\LogQueryCondition.java,13,10,0,1,0,11
 skywalking-master\skywalking-master\oap-server\server-fetcher-plugin\kafka-fetcher-plugin\src\test\java\org\apache\skywalking\oap\server\analyzer\agent\kafka\provider\handler\LogHandlerTest.java,27,9,1,3,0,13
 skywalking-master\skywalking-master\oap-server\server-library\library-datacarrier-queue\src\main\java\org\apache\skywalking\oap\server\library\datacarrier\buffer\Channels.java,68,33,0,7,0,40
 skywalking-master\skywalking-master\oap-server\exporter\src\main\java\org\apache\skywalking\oap\server\exporter\provider\grpc\GRPCExporterSetting.java,7,5,0,1,0,6
 skywalking-master\skywalking-master\oap-server\analyzer\meter-analyzer\src\main\java\org\apache\skywalking\oap\meter\analyzer\dsl\DSL.java,0,2,1,2,0,5
 skywalking-master\skywalking-master\oap-server\analyzer\meter-analyzer\src\main\java\org\apache\skywalking\oap\meter\analyzer\dsl\counter\ID.java,0,2,0,1,0,3
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\envoy-metrics-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\envoy\als\AbstractALSAnalyzer.java,19,4,0,3,0,7
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\metrics\expression\InMatch.java,36,12,0,2,0,14
 skywalking-master\skywalking-master\oap-server\server-configuration\configuration-nacos\src\main\java\org\apache\skywalking\oap\server\configuration\nacos\NacosConfigurationProvider.java,40,12,0,8,0,20
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\type\Service.java,25,11,0,2,0,13
 skywalking-master\skywalking-master\oap-server\server-configuration\configuration-consul\src\test\java\org\apache\skywalking\oap\server\configuration\consul\ConsulConfigurationTestProvider.java,89,18,2,10,0,30
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-management-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\register\provider\handler\v8\grpc\ManagementServiceGRPCHandler.java,0,9,0,6,0,15
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-browser-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\browser\provider\parser\errorlog\listener\ErrorLogListenerFactory.java,0,4,1,4,0,9
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-browser-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\browser\provider\parser\errorlog\listener\ErrorLogAnalysisListener.java,0,4,0,5,0,9
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\browser\manual\service\BrowserAppTrafficDispatcher.java,11,3,0,5,0,8
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\type\BrowserErrorLogs.java,10,3,0,1,0,4
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\oal\rt\DisableOALDefine.java,11,2,1,1,0,4
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-jdbc-hikaricp-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\jdbc\postgresql\PostgreSQLStorageProvider.java,134,48,1,70,0,119
 skywalking-master\skywalking-master\oap-server\server-library\library-datacarrier-queue\src\main\java\org\apache\skywalking\oap\server\library\datacarrier\buffer\ArrayBlockingQueueBuffer.java,39,18,1,2,1,22
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\manual\relation\instance\ServiceInstanceRelationServerSideMetrics.java,139,47,1,21,0,69
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\envoy-metrics-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\envoy\EnvoyMetricReceiverConfig.java,35,19,0,7,0,26
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\IDManager.java,273,79,5,30,0,114
 skywalking-master\skywalking-master\oap-server\server-library\library-client\src\main\java\org\apache\skywalking\oap\server\library\client\Client.java,0,3,0,1,0,4
 skywalking-master\skywalking-master\apm-protocol\apm-network\src\main\java\org\apache\skywalking\oap\server\network\trace\component\command\TraceIgnoreCommand.java,19,7,0,2,0,9
 skywalking-master\skywalking-master\oap-server\server-library\library-util\src\main\java\org\apache\skywalking\oap\server\library\util\yaml\ClassFilterConstructor.java,0,5,0,3,1,9
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\factory\v7\V7DocumentFactory.java,0,24,0,8,0,32
 skywalking-master\skywalking-master\oap-server\analyzer\meter-analyzer\src\test\java\org\apache\skywalking\oap\meter\analyzer\dsl\ScopeTest.java,529,172,32,77,0,281
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-jdbc-hikaricp-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\jdbc\mysql\MysqlBrowserLogQueryDAO.java,16,7,0,3,0,10
 skywalking-master\skywalking-master\oap-server\server-core\src\test\java\org\apache\skywalking\oap\server\core\config\group\EndpointGroupingRuleReaderTest.java,21,7,0,6,0,13
 skywalking-master\skywalking-master\oap-server\analyzer\agent-analyzer\src\test\java\org\apache\skywalking\oap\server\analyzer\provider\trace\parser\listener\strategy\SegmentStatusAnalyzerTest.java,43,17,0,12,0,29
 skywalking-master\skywalking-master\oap-server\server-configuration\configuration-zookeeper\src\main\java\org\apache\skywalking\oap\server\configuration\zookeeper\ZookeeperConfigurationProvider.java,34,10,0,6,0,16
 skywalking-master\skywalking-master\oap-server\analyzer\agent-analyzer\src\main\java\org\apache\skywalking\oap\server\analyzer\provider\meter\config\MeterConfig.java,14,7,0,1,0,8
 skywalking-master\skywalking-master\oap-server\exporter\src\test\java\org\apache\skywalking\oap\server\exporter\provider\grpc\ExporterMockReceiver.java,53,20,3,8,0,31
 skywalking-master\skywalking-master\oap-server\microbench\src\main\java\org\apache\skywalking\oap\server\microbench\library\datacarrier\common\AtomicRangeIntegerV2.java,46,18,0,1,0,19
 skywalking-master\skywalking-master\oap-server\server-telemetry\telemetry-api\src\main\java\org\apache\skywalking\oap\server\telemetry\api\TelemetryRelatedContext.java,0,6,2,1,2,11
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-browser-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\browser\provider\parser\errorlog\ErrorLogParserListenerManager.java,9,4,0,4,0,8
 skywalking-master\skywalking-master\oap-server\server-library\library-util\src\test\java\org\apache\skywalking\oap\server\library\util\PropertyPlaceholderHelperTest.java,79,23,2,15,0,40
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-event-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\event\rest\EventRestServiceHandler.java,38,8,0,2,0,10
 skywalking-master\skywalking-master\oap-server\server-library\library-util\src\main\java\org\apache\skywalking\oap\server\library\util\prometheus\Parser.java,0,2,0,2,0,4
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\Stream.java,0,10,0,10,0,20
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\search\ScrollBuilder.java,0,10,0,2,0,12
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-browser-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\browser\module\BrowserModule.java,13,4,0,1,0,5
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\search\MatchPhaseQuery.java,0,5,0,2,0,7
 skywalking-master\skywalking-master\oap-server\analyzer\agent-analyzer\src\main\java\org\apache\skywalking\oap\server\analyzer\provider\trace\parser\listener\strategy\SegmentStatusAnalyzer.java,0,3,0,4,0,7
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\metrics\expression\ContainMatch.java,12,4,0,2,0,6
 skywalking-master\skywalking-master\oap-server\microbench\src\main\java\org\apache\skywalking\oap\server\microbench\library\datacarrier\LinkedArrayBenchmark.java,286,186,2,130,0,318
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\browser\source\BrowserAppTrafficCategory.java,0,0,0,1,0,1
 skywalking-master\skywalking-master\oap-server\server-alarm-plugin\src\main\java\org\apache\skywalking\oap\server\core\alarm\provider\dingtalk\DingtalkHookCallback.java,107,44,4,16,0,64
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-trace-receiver-plugin\src\test\java\org\apache\skywalking\oap\server\receiver\trace\provider\parser\listener\segment\ProtoBufJsonUtilsTest.java,78,61,0,5,0,66
 skywalking-master\skywalking-master\oap-server\server-query-plugin\query-graphql-plugin\src\main\java\org\apache\skywalking\oap\query\graphql\resolver\TopNRecordsQuery.java,31,10,0,5,0,15
 skywalking-master\skywalking-master\oap-server\server-query-plugin\query-graphql-plugin\src\main\java\org\apache\skywalking\oap\query\graphql\resolver\ProfileMutation.java,26,14,0,9,0,23
 skywalking-master\skywalking-master\oap-server\analyzer\agent-analyzer\src\main\java\org\apache\skywalking\oap\server\analyzer\provider\trace\parser\listener\RPCTrafficSourceBuilder.java,0,34,0,24,0,58
 skywalking-master\skywalking-master\oap-server\server-alarm-plugin\src\main\java\org\apache\skywalking\oap\server\core\alarm\provider\slack\SlackhookCallback.java,75,23,4,11,0,38
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\cluster\ClusterNodesQuery.java,0,1,0,1,0,2
 skywalking-master\skywalking-master\oap-server\server-library\library-util\src\main\java\org\apache\skywalking\oap\server\library\util\ConnectStringParseException.java,7,2,0,1,0,3
 skywalking-master\skywalking-master\oap-server\server-library\library-util\src\main\java\org\apache\skywalking\oap\server\library\util\HealthChecker.java,0,0,0,1,0,1
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\StreamDefinition.java,12,7,0,2,0,9
 skywalking-master\skywalking-master\oap-server\server-library\library-datacarrier-queue\src\test\java\org\apache\skywalking\oap\server\library\datacarrier\consumer\ConsumerTest.java,107,41,3,13,5,62
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\type\ContentType.java,0,11,0,1,0,12
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\input\ProfileTaskCreationRequest.java,13,9,0,1,0,10
 skywalking-master\skywalking-master\oap-server\server-cluster-plugin\cluster-consul-plugin\src\main\java\org\apache\skywalking\oap\server\cluster\plugin\consul\ClusterModuleConsulProvider.java,70,19,2,12,0,33
 skywalking-master\skywalking-master\oap-server\server-alarm-plugin\src\test\java\org\apache\skywalking\oap\server\core\alarm\provider\dingtalk\DingtalkHookCallbackTest.java,88,27,2,19,0,48
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\type\Bucket.java,60,26,1,1,0,28
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\factory\DocumentFactory.java,0,26,0,4,0,30
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\metrics\MetricsRegister.java,3,1,0,1,0,2
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\factory\v6\V6RequestFactory.java,0,7,0,10,3,20
 skywalking-master\skywalking-master\oap-server\analyzer\agent-analyzer\src\main\java\org\apache\skywalking\oap\server\analyzer\provider\trace\parser\listener\DatabaseSlowStatementBuilder.java,41,11,0,3,0,14
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-browser-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\browser\provider\handler\grpc\BrowserPerfServiceHandler.java,0,32,5,19,0,56
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-jdbc-hikaricp-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\jdbc\h2\dao\H2ProfileTaskLogQueryDAO.java,39,13,0,12,0,25
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\browser\source\BrowserAppPagePerf.java,25,9,0,6,0,15
 skywalking-master\skywalking-master\oap-server\server-core\src\test\java\org\apache\skywalking\oap\server\core\remote\client\GRPCRemoteClientTestCase.java,103,31,5,11,0,47
 skywalking-master\skywalking-master\oap-server\server-alarm-plugin\src\main\java\org\apache\skywalking\oap\server\core\alarm\provider\WebhookCallback.java,67,17,5,7,0,29
 skywalking-master\skywalking-master\oap-server\server-query-plugin\query-graphql-plugin\src\main\java\org\apache\skywalking\oap\query\graphql\type\TimeInfo.java,11,2,0,1,0,3
 skywalking-master\skywalking-master\test\e2e-v2\java-test-service\e2e-service-consumer\src\main\java\org\apache\skywalking\e2e\controller\HealthController.java,9,2,1,1,0,4
 skywalking-master\skywalking-master\oap-server\server-configuration\configuration-consul\src\main\java\org\apache\skywalking\oap\server\configuration\consul\ConsulConfigurationProvider.java,29,7,0,4,0,11
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\exporter\ExportData.java,6,5,0,1,0,6
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-influxdb-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\influxdb\query\AlarmQuery.java,83,28,1,14,0,43
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\source\MemoryPoolType.java,0,7,0,2,0,9
 skywalking-master\skywalking-master\oap-server\server-library\library-client\src\main\java\org\apache\skywalking\oap\server\library\client\elasticsearch\UpdateRequestWrapper.java,14,13,0,8,0,21
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\oal\rt\OALEngine.java,0,8,0,5,0,13
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\profiling\trace\ProfileTaskQueryService.java,197,53,1,30,0,84
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-iotdb-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\iotdb\profile\IoTDBProfileTaskLogQueryDAO.java,38,18,0,16,0,34
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\factory\v6\codec\V6UpdateRequestSerializer.java,0,4,0,2,0,6
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\source\NetworkAddressAliasSetup.java,32,12,0,5,0,17
 skywalking-master\skywalking-master\oap-server\server-library\library-module\src\main\java\org\apache\skywalking\oap\server\library\module\ModuleStartException.java,10,5,0,1,0,6
 skywalking-master\skywalking-master\oap-server\server-library\library-util\src\test\java\org\apache\skywalking\oap\server\library\util\ResourceUtilsTest.java,24,5,0,2,0,7
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-trace-receiver-plugin\src\test\java\org\apache\skywalking\oap\server\receiver\trace\provider\parser\listener\MockReceiver.java,19,6,0,4,0,10
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\type\AlarmMessage.java,15,10,0,1,0,11
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\response\IndexTemplate.java,0,6,0,1,8,15
 skywalking-master\skywalking-master\oap-server\analyzer\agent-analyzer\src\test\java\org\apache\skywalking\oap\server\analyzer\provider\meter\process\MeterProcessorTest.java,70,29,1,15,0,45
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-influxdb-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\influxdb\query\TopologyQuery.java,261,63,0,50,0,113
 skywalking-master\skywalking-master\oap-server\server-alarm-plugin\src\main\java\org\apache\skywalking\oap\server\core\alarm\provider\AlarmRule.java,46,26,4,7,0,37
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\metrics\DoubleAvgMetrics.java,49,18,0,9,0,27
 skywalking-master\skywalking-master\oap-server\analyzer\meter-analyzer\src\test\java\org\apache\skywalking\oap\meter\analyzer\dsl\FunctionTest.java,112,61,3,31,0,95
 skywalking-master\skywalking-master\oap-server\server-tools\profile-exporter\tool-profile-snapshot-bootstrap\src\test\java\org\apache\skywalking\oap\server\tool\profile\exporter\ProfileAnalyzeSnapshotDAO.java,45,33,1,15,0,49
 skywalking-master\skywalking-master\oap-server\server-library\library-elasticsearch-client\src\main\java\org\apache\skywalking\library\elasticsearch\requests\factory\v7\V7TemplateFactory.java,0,7,0,3,0,10
 skywalking-master\skywalking-master\oap-server\server-core\src\test\java\org\apache\skywalking\oap\server\core\remote\client\GRPCRemoteClientRealServer.java,18,6,1,2,0,9
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-influxdb-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\influxdb\query\BrowserLogQuery.java,75,15,0,15,0,30
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-sharing-server-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\sharing\server\SharingServerConfig.java,33,18,0,1,0,19
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\query\sql\Where.java,4,1,0,1,0,2
 skywalking-master\skywalking-master\oap-server\server-storage-plugin\storage-jdbc-hikaricp-plugin\src\main\java\org\apache\skywalking\oap\server\storage\plugin\jdbc\postgresql\PostgreSQLTableInstaller.java,67,21,0,11,0,32
 skywalking-master\skywalking-master\oap-server\server-receiver-plugin\skywalking-profile-receiver-plugin\src\main\java\org\apache\skywalking\oap\server\receiver\profile\module\ProfileModule.java,14,5,0,1,0,6
 skywalking-master\skywalking-master\oap-server\server-core\src\test\java\org\apache\skywalking\oap\server\core\analysis\metrics\expression\InMatchTest.java,51,7,0,1,0,8
 skywalking-master\skywalking-master\oap-server\server-core\src\main\java\org\apache\skywalking\oap\server\core\analysis\metrics\RateMetrics.java,59,17,0,6,0,23
